Ensembl_ID,Protein_Accession,Gene,Gene_Description,K198R_S,K198R_M,R47G,D156E,pval_K198Rs,pval_K198Rm,pval_R47G,pval_D156E
ENSG00000011405,O00443,PIK3C2A,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha [Source:HGNC Symbol;Acc:HGNC:8971],0.270772227,-0.066660745,-0.094471833,-0.278063525,0.031457888,0.441377411,0.3326613,0.081971806
ENSG00000011422,M0R1I2,PLAUR,"plasminogen activator, urokinase receptor [Source:HGNC Symbol;Acc:HGNC:9053]",-2.679842384,-0.65749902,0.291142155,0.043295214,0.005604995,0.167120967,0.188864134,0.590108507
ENSG00000011426,Q9NQW6,ANLN,"anillin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]",1.374758535,-0.821729916,0.495462071,0.641717641,0.007348344,0.537673487,0.285704364,0.167674211
ENSG00000011451,M0QXA7,WIZ,WIZ zinc finger [Source:HGNC Symbol;Acc:HGNC:30917],0.176427266,0.268277792,0.456623422,-0.088648521,0.25096845,0.505444832,0.10342607,0.988483137
ENSG00000011454,Q9Y3P9,RABGAP1,RAB GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17155],0.135899677,0.153467098,-1.075853832,-0.449063992,0.673774042,0.702416324,0.051112806,0.132459978
ENSG00000011465,P07585,DCN,decorin [Source:HGNC Symbol;Acc:HGNC:2705],-2.97401613,1.535134811,-1.383868159,-1.584127138,0.020171488,0.014358463,0.121016887,0.098400935
ENSG00000011478,Q9NXS2,QPCTL,glutaminyl-peptide cyclotransferase like [Source:HGNC Symbol;Acc:HGNC:25952],-0.295628832,-0.536920744,0.261445291,0.320071941,0.02639826,0.029897186,0.301941751,0.3374504
ENSG00000011485,H0YDU8,PPP5C,protein phosphatase 5 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9322],0.761657615,0.059485968,0.018623687,0.016134514,0.000624709,0.300464437,0.645642835,0.60194633
ENSG00000011638,Q96B96,LDAF1,lipid droplet assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30136],-0.704851885,0.484531311,-0.059970956,-0.067745046,0.008360613,0.063760117,0.563848748,0.598198439
ENSG00000012061,P07992,ERCC1,"ERCC excision repair 1, endonuclease non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3433]",1.246949594,0.011957237,0.041371442,0.203136286,8.17E-05,0.752615702,0.646659832,0.167476443
ENSG00000012223,E7EQB2,LTF,lactotransferrin [Source:HGNC Symbol;Acc:HGNC:6720],-2.963455067,-2.513075464,-2.0546913,-0.568516009,0.005937374,0.025775822,0.040909389,0.153682135
ENSG00000012660,Q9NYP7,ELOVL5,ELOVL fatty acid elongase 5 [Source:HGNC Symbol;Acc:HGNC:21308],-1.871332292,-1.091436466,0.34224019,-0.318799692,0.03300175,0.162309668,0.488564896,0.501937557
ENSG00000012822,Q9P1Z2,CALCOCO1,calcium binding and coiled-coil domain 1 [Source:HGNC Symbol;Acc:HGNC:29306],-1.024538128,-0.326744961,0.015754637,-0.669035416,0.023112187,0.288841727,0.885120948,0.112852024
ENSG00000012963,Q8N806,UBR7,ubiquitin protein ligase E3 component n-recognin 7 [Source:HGNC Symbol;Acc:HGNC:20344],1.714077497,-0.604866908,0.294118941,0.577599992,0.001087532,0.514559481,0.450040133,0.172968139
ENSG00000012983,A0A804HIS2,MAP4K5,mitogen-activated protein kinase kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6867],-0.639258952,-0.220629106,-0.107595744,-0.241557715,3.46E-05,0.056284789,0.045637732,0.098993656
ENSG00000013016,Q9NZN3,EHD3,EH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:3244],-1.836407688,0.526613632,0.381245856,0.407101334,0.001506892,0.014959486,0.050310607,0.051806861
ENSG00000013275,P43686,PSMC4,"proteasome 26S subunit, ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9551]",-0.077304719,0.21883865,0.386905581,0.105975711,0.144583193,0.03043473,0.009746241,0.496260459
ENSG00000013288,Q9Y2E5,MAN2B2,mannosidase alpha class 2B member 2 [Source:HGNC Symbol;Acc:HGNC:29623],-1.024287098,-0.103918755,-0.16793786,-0.467951341,0.019896923,0.610644279,0.471520285,0.153414591
ENSG00000013297,O75508,CLDN11,claudin 11 [Source:HGNC Symbol;Acc:HGNC:8514],-2.80006712,0.974732813,-1.264269174,-2.477535697,0.037183473,0.115626899,0.180291466,0.09986617
ENSG00000013364,Q14764,MVP,major vault protein [Source:HGNC Symbol;Acc:HGNC:7531],-3.593097651,-0.06834582,-0.29144892,-0.538777085,0.001653415,0.574324059,0.198842674,0.087347201
ENSG00000013374,Q9Y5A7,NUB1,negative regulator of ubiquitin like proteins 1 [Source:HGNC Symbol;Acc:HGNC:17623],-0.234031323,-0.123307185,-0.280075899,-0.483983219,0.073045477,0.330364394,0.125137434,0.058395681
ENSG00000013375,O95394,PGM3,phosphoglucomutase 3 [Source:HGNC Symbol;Acc:HGNC:8907],-0.227443202,-0.095273307,-0.159450297,-0.350010302,0.011200161,0.188051085,0.085190641,0.035106844
ENSG00000013561,Q9UBS8,RNF14,ring finger protein 14 [Source:HGNC Symbol;Acc:HGNC:10058],-0.776335514,0.004724321,-0.279537818,-0.178554509,0.00310734,0.757953561,0.088536211,0.141543078
ENSG00000013563,P49184,DNASE1L1,deoxyribonuclease 1 like 1 [Source:HGNC Symbol;Acc:HGNC:2957],-1.664215243,-0.639955314,-0.270031122,-1.777272629,0.030498297,0.22839669,0.440514755,0.082150741
ENSG00000013583,Q9NRV9,HEBP1,heme binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17176],-0.700327666,0.093630805,-0.115795463,-0.241698978,0.002664932,0.697729569,0.263161121,0.092102254
ENSG00000013810,Q9Y6A5,TACC3,transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524],2.344714924,0.138204531,0.935759329,1.109211194,0.000124888,0.663642391,0.057992096,0.071442625
ENSG00000014123,O94874,UFL1,UFM1 specific ligase 1 [Source:HGNC Symbol;Acc:HGNC:23039],-0.089625446,-0.050458855,0.020121686,0.000981727,0.083962778,0.238130241,0.394218128,0.750991341
ENSG00000014216,P07384,CAPN1,calpain 1 [Source:HGNC Symbol;Acc:HGNC:1476],-1.354917891,-0.033956456,-0.259085816,-0.440772209,0.001701378,0.606357125,0.13144786,0.065909965
ENSG00000014641,B9A041,MDH1,malate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6970],-0.100911336,-0.202154455,-0.380797421,-0.278322382,0.084233913,0.044803203,0.021347841,0.051142687
ENSG00000014641,C9JRL4,MDH1,malate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6970],-0.186294188,-0.004686702,-0.157333661,-0.190991839,0.028638493,0.936351891,0.109643053,0.076817587
ENSG00000014824,Q6PML9,SLC30A9,solute carrier family 30 member 9 [Source:HGNC Symbol;Acc:HGNC:1329],0.221533895,0.464720511,0.008429898,0.010484968,0.082436837,0.053108193,0.834711671,0.81653549
ENSG00000014919,Q7KZN9,COX15,cytochrome c oxidase assembly homolog COX15 [Source:HGNC Symbol;Acc:HGNC:2263],1.85400012,-0.356735126,-0.037774581,0.005079922,0.001041432,0.272179565,0.809139578,0.708056439
ENSG00000015171,Q15326,ZMYND11,zinc finger MYND-type containing 11 [Source:HGNC Symbol;Acc:HGNC:16966],-0.041235283,-0.86620672,-0.410464987,0.092098255,0.853858221,0.0243152,0.162316802,0.412246633
ENSG00000015475,P55957,BID,BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050],3.134011805,2.039399188,1.290120073,0.556206793,0.000942113,0.000184313,0.003051547,0.178425133
ENSG00000015568,Q99666,RGPD5,RANBP2 like and GRIP domain containing 5 [Source:HGNC Symbol;Acc:HGNC:32418],-0.025445577,-0.132960209,0.25344361,-0.028452178,0.705787822,0.790142519,0.116434404,0.774340884
ENSG00000015676,Q8IVD9,NUDCD3,NudC domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22208],-0.45186834,-0.196785912,0.059328946,-0.131724571,1.01E-05,0.009636262,0.185122081,0.009640507
ENSG00000016864,Q68CQ7,GLT8D1,glycosyltransferase 8 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24870],-2.174538499,0.462602988,0.424409971,0.363775642,0.000744721,0.017974577,0.036787864,0.056128366
ENSG00000017260,P98194,ATP2C1,ATPase secretory pathway Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:13211],-0.865919167,0.045891343,-0.08775424,-0.156093863,0.000515899,0.752615702,0.310550749,0.142765161
ENSG00000017260,D6RGE9,ATP2C1,ATPase secretory pathway Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:13211],-1.014270103,-0.168581337,-0.003678634,-0.210957966,7.72E-05,0.056397713,0.917069134,0.050524241
ENSG00000018189,Q7L099,RUFY3,RUN and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30285],-0.673454822,0.089201485,0.034705213,-0.093467657,0.041392455,0.869769058,0.97890706,0.599534899
ENSG00000018408,C9J038,WWTR1,WW domain containing transcription regulator 1 [Source:HGNC Symbol;Acc:HGNC:24042],0.230348046,-0.11938055,0.329383803,0.733253774,0.355862639,0.936122375,0.353811845,0.088441897
ENSG00000018510,O00116,AGPS,alkylglycerone phosphate synthase [Source:HGNC Symbol;Acc:HGNC:327],-0.205757123,-0.034876172,-0.069956937,-0.092861188,0.002215868,0.483277859,0.216596082,0.08266432
ENSG00000018610,Q9H5V9,STEEP1,STING1 ER exit protein 1 [Source:HGNC Symbol;Acc:HGNC:26239],1.220806371,-0.360601417,-0.131186881,0.320333827,0.000120772,0.118381161,0.548444922,0.034891178
ENSG00000018699,Q6P3X3,TTC27,tetratricopeptide repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25986],-0.077546498,-0.313009032,-0.106818625,0.208025029,0.236239609,0.014977908,0.284617332,0.058534558
ENSG00000019144,Q86UU1,PHLDB1,pleckstrin homology like domain family B member 1 [Source:HGNC Symbol;Acc:HGNC:23697],-2.017688489,-0.318722135,0.18104941,0.03822594,0.00010281,0.016837105,0.041275799,0.342698472
ENSG00000020129,Q9UBB6,NCDN,neurochondrin [Source:HGNC Symbol;Acc:HGNC:17597],-0.508129574,0.106465956,-0.017094135,-0.10388681,0.003911746,0.443531414,0.760288642,0.265338001
ENSG00000020426,P51948,MNAT1,MNAT1 component of CDK activating kinase [Source:HGNC Symbol;Acc:HGNC:7181],0.274549787,0.037489979,-0.059293192,0.220287681,0.000197051,0.198166244,0.335192768,0.131414421
ENSG00000020577,Q9UPU9,SAMD4A,sterile alpha motif domain containing 4A [Source:HGNC Symbol;Acc:HGNC:23023],-1.232304685,-0.114940818,0.04613502,-0.42211941,0.000730816,0.312635979,0.8734026,0.054496607
ENSG00000020922,P49959,MRE11,"MRE11 homolog, double strand break repair nuclease [Source:HGNC Symbol;Acc:HGNC:7230]",1.354545471,-0.237302096,-0.180654924,0.15159885,0.000255257,0.185892944,0.420917679,0.136215855
ENSG00000021355,P30740,SERPINB1,serpin family B member 1 [Source:HGNC Symbol;Acc:HGNC:3311],0.130808107,0.560002393,0.072885528,-0.561887244,0.043526307,0.001661873,0.255467172,0.009645142
ENSG00000021574,A0A2R8Y4I8,SPAST,spastin [Source:HGNC Symbol;Acc:HGNC:11233],-0.259396224,0.065559653,-0.117807209,0.239011449,0.222620287,0.671616211,0.853757186,0.069483177
ENSG00000021762,Q9H0X9,OSBPL5,oxysterol binding protein like 5 [Source:HGNC Symbol;Acc:HGNC:16392],-1.819220313,-0.140322583,0.093853968,0.109272395,4.58E-05,0.199985868,0.109643053,0.081968043
ENSG00000021776,O60306,AQR,aquarius intron-binding spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:29513],1.178225134,-0.223482951,-0.157700147,0.435459435,0.000528739,0.633296201,0.775653305,0.096459481
ENSG00000021826,P31327,CPS1,carbamoyl-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:2323],-0.080416756,0.761390018,0.145988611,0.5651179,0.349576754,0.010601854,0.539707329,0.059959043
ENSG00000022267,Q5JXI8,FHL1,four and a half LIM domains 1 [Source:HGNC Symbol;Acc:HGNC:3702],-0.680596235,-0.658554637,-1.050455348,-0.394786817,0.04134241,0.105489793,0.066460302,0.171237746
ENSG00000022267,Q5JXI2,FHL1,four and a half LIM domains 1 [Source:HGNC Symbol;Acc:HGNC:3702],-4.658621806,-3.415638819,-1.897241144,-0.371327833,0.002178605,0.012431867,0.022203497,0.200273308
ENSG00000022277,A0A0A0MQR2,RTF2,replication termination factor 2 [Source:HGNC Symbol;Acc:HGNC:15890],-0.080852813,-0.007184539,0.456799063,0.470772236,0.897459161,0.869807372,0.092084194,0.084769948
ENSG00000023191,P13489,RNH1,ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074],-1.916621325,0.061501993,-0.254531491,-0.108983313,0.000116142,0.746374529,0.03601247,0.102642769
ENSG00000023228,P28331,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1 [Source:HGNC Symbol;Acc:HGNC:7707],0.43127973,0.404542728,0.138310609,0.108133452,0.00178766,0.000499966,0.002036841,0.031641172
ENSG00000023287,Q8TDY2,RB1CC1,RB1 inducible coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:15574],-1.052094097,-0.318677851,-0.45245964,-0.092743794,0.004031669,0.157313854,0.15033323,0.532944798
ENSG00000023318,Q9BS26,ERP44,endoplasmic reticulum protein 44 [Source:HGNC Symbol;Acc:HGNC:18311],-0.388148239,0.125683676,-0.123525049,-0.250563223,0.008381978,0.311351462,0.232177807,0.08266432
ENSG00000023516,Q9UKA4,AKAP11,A-kinase anchoring protein 11 [Source:HGNC Symbol;Acc:HGNC:369],-1.952557571,-1.106565206,-1.426818128,0.164332355,0.000559788,0.009493855,0.011782184,0.475921949
ENSG00000023697,Q9Y315,DERA,deoxyribose-phosphate aldolase [Source:HGNC Symbol;Acc:HGNC:24269],-0.087271282,0.129782174,0.360983249,-0.169597074,0.082038984,0.100287631,0.00608925,0.130928816
ENSG00000023734,Q9Y3F4,STRAP,serine/threonine kinase receptor associated protein [Source:HGNC Symbol;Acc:HGNC:30796],-0.159355505,-0.169537221,-0.03297855,0.125797633,0.166656133,0.24524269,0.99697045,0.140888161
ENSG00000023909,P48507,GCLM,glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312],-0.959591158,0.102132372,-0.270693029,-0.344375486,1.15E-05,0.019758799,0.047758059,0.006262224
ENSG00000024048,Q8IWV8,UBR2,ubiquitin protein ligase E3 component n-recognin 2 [Source:HGNC Symbol;Acc:HGNC:21289],0.685929287,0.402251438,0.054382189,0.230556932,0.012103174,0.111525045,0.634732587,0.111414674
ENSG00000024422,Q9NZN4,EHD2,EH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3243],-3.160522012,0.687370908,0.387513929,-0.011307593,0.001038201,0.01371363,0.097872376,0.743854623
ENSG00000024526,Q5TB30,DEPDC1,DEP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22949],-0.3933608,-0.436085276,-0.857520844,-0.816716092,0.137884926,0.294013034,0.09226246,0.094055736
ENSG00000025708,P19971,TYMP,thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148],-2.657603379,0.925794064,0.598943447,-0.770900852,0.003532994,0.009751188,0.038754526,0.093574913
ENSG00000025772,Q15785,TOMM34,translocase of outer mitochondrial membrane 34 [Source:HGNC Symbol;Acc:HGNC:15746],0.230440931,-0.619429946,0.210290434,0.382305414,0.225552293,0.221348454,0.369262133,0.14714662
ENSG00000025796,Q9UGP8,SEC63,"SEC63 homolog, protein translocation regulator [Source:HGNC Symbol;Acc:HGNC:21082]",-0.220044186,0.141088144,0.024946844,0.080910598,0.001328675,0.009412489,0.604743186,0.301163108
ENSG00000025800,O60684,KPNA6,karyopherin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6399],-0.088961879,0.069414763,0.070793374,0.049088368,0.061763573,0.334058366,0.32079473,0.600396463
ENSG00000026025,P08670,VIM,vimentin [Source:HGNC Symbol;Acc:HGNC:12692],-2.645523832,-0.188370648,0.061786726,-0.125932916,0.001652508,0.295179358,0.958976492,0.358403862
ENSG00000026103,P25445,FAS,Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920],-1.577214774,-0.514076339,-0.402495891,-0.739184738,0.004386439,0.099624237,0.153042248,0.067532171
ENSG00000026297,D6RHI9,RNASET2,ribonuclease T2 [Source:HGNC Symbol;Acc:HGNC:21686],1.90313758,0.560509566,0.234798335,-0.350348357,0.003137142,0.267613006,0.664912461,0.372172015
ENSG00000026508,H0YD13,CD44,CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681],-3.037040767,-0.648099583,-0.255044652,-0.201290251,0.00013034,0.005479945,0.050310607,0.077360995
ENSG00000026652,Q9NRZ5,AGPAT4,1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20885],-0.515381339,-0.277408353,-0.153472405,0.225319442,0.133482688,0.483684966,0.700529789,0.401375972
ENSG00000027001,Q99797,MIPEP,mitochondrial intermediate peptidase [Source:HGNC Symbol;Acc:HGNC:7104],0.306753651,-0.342651392,-0.169985847,-0.117356897,0.019741495,0.095666746,0.301865729,0.326388265
ENSG00000027847,Q9UBV7,B4GALT7,"beta-1,4-galactosyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:930]",-1.317867752,0.00395694,0.247719608,-0.616724185,0.012566302,0.992000938,0.376153521,0.117636087
ENSG00000028116,Q86Y07,VRK2,VRK serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719],-0.3461157,-0.544403214,0.283673395,0.070217959,0.086707186,0.067015889,0.095156138,0.431445067
ENSG00000028277,H0YNW1,POU2F2,POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213],2.052180421,-0.239384849,0.204741989,0.021515992,0.004088514,0.449507395,0.761168496,0.829446947
ENSG00000028310,Q9H8M2,BRD9,bromodomain containing 9 [Source:HGNC Symbol;Acc:HGNC:25818],-2.45441337,0.906935206,-0.795483613,-0.802561951,0.00698976,0.028435706,0.107349706,0.097307629
ENSG00000028528,Q13596,SNX1,sorting nexin 1 [Source:HGNC Symbol;Acc:HGNC:11172],-0.950324616,0.332363742,0.221345654,-0.278435922,1.60E-05,0.009560907,0.086825958,0.019382132
ENSG00000028839,P62380,TBPL1,TATA-box binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11589],0.919357833,0.08025083,0.337868735,0.208350001,0.038724099,0.701287533,0.099248632,0.157237582
ENSG00000029363,Q9NYF8,BCLAF1,BCL2 associated transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:16863],0.625965971,-0.187999147,0.115455304,0.261971387,0.001238277,0.496382565,0.272057147,0.087039391
ENSG00000029639,Q8WVM0,TFB1M,"transcription factor B1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17037]",1.250447403,-0.341772355,0.130084311,0.351660091,0.000393646,0.34513257,0.559210003,0.102318739
ENSG00000029725,Q15276,RABEP1,"rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]",-0.572269453,-0.033313095,-0.134859887,-0.28876028,0.008233634,0.693613682,0.315822194,0.101244972
ENSG00000029993,O15347,HMGB3,high mobility group box 3 [Source:HGNC Symbol;Acc:HGNC:5004],2.08581828,-0.353337521,0.203387665,0.505044715,0.00011173,0.617375644,0.455584361,0.132839518
ENSG00000030066,Q12769,NUP160,nucleoporin 160 [Source:HGNC Symbol;Acc:HGNC:18017],0.47324445,0.171118128,0.169318392,0.269367474,0.000201478,0.046696381,0.055430562,0.057584805
ENSG00000030582,P28799,GRN,granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601],-0.943332582,-0.718125734,-0.83639573,-0.424104017,0.008474478,0.041193122,0.047334631,0.101778932
ENSG00000031081,Q2M1Z3,ARHGAP31,Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216],-2.24868585,-0.489945709,0.117470447,-0.44870541,0.001306995,0.065345595,0.594635712,0.08100638
ENSG00000031691,Q7L2Z9,CENPQ,centromere protein Q [Source:HGNC Symbol;Acc:HGNC:21347],1.839689625,-0.515565429,0.286017667,0.420875762,0.000165003,0.377798333,0.301342308,0.151893533
ENSG00000031698,Q5T5C7,SARS1,seryl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:10537],-0.67020318,0.327934217,-0.22531714,-0.040054796,0.001538463,0.033303303,0.087728602,0.468336778
ENSG00000031823,Q9H6Z4,RANBP3,RAN binding protein 3 [Source:HGNC Symbol;Acc:HGNC:9850],0.330522742,-0.093042715,0.187747079,0.104963282,0.003063436,0.574070816,0.077404724,0.25495305
ENSG00000032389,A8MUM1,EIPR1,EARP complex and GARP complex interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:12383],-0.181053788,0.07289866,0.1082257,-0.215391128,0.046760206,0.640411657,0.5527845,0.073339525
ENSG00000032444,A0A384DVU0,PNPLA6,patatin like phospholipase domain containing 6 [Source:HGNC Symbol;Acc:HGNC:16268],-1.592390815,-0.205380173,-0.181144539,-0.263212062,0.002623649,0.266306373,0.316228767,0.166006228
ENSG00000033011,Q9BT22,ALG1,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:18294],-0.637127922,-0.178407241,0.339153642,0.139159899,0.000181562,0.032358045,0.037917029,0.092157525
ENSG00000033030,Q6NZY4,ZCCHC8,zinc finger CCHC-type containing 8 [Source:HGNC Symbol;Acc:HGNC:25265],0.913342825,0.007186999,0.031169803,0.636836294,0.000999569,0.749097987,0.653424083,0.038351035
ENSG00000033050,Q9UG63,ABCF2,ATP binding cassette subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:71],-0.393687021,-0.07442167,0.117347286,0.061924452,0.065112448,0.866689358,0.365434158,0.508720834
ENSG00000033100,Q9P2E5,CHPF2,chondroitin polymerizing factor 2 [Source:HGNC Symbol;Acc:HGNC:29270],-0.814180249,-0.303656406,0.027689591,-0.173176234,0.001026254,0.09616043,0.727086531,0.130456196
ENSG00000033170,G3XAD2,FUT8,fucosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4019],-1.294275277,-0.208562299,0.194847003,-0.162387363,0.001162683,0.265575556,0.122708524,0.345843661
ENSG00000033178,A0AVT1,UBA6,ubiquitin like modifier activating enzyme 6 [Source:HGNC Symbol;Acc:HGNC:25581],-0.932093368,0.056325435,0.093074748,0.018739289,7.41E-05,0.229268081,0.081386246,0.848431741
ENSG00000033627,Q93050,ATP6V0A1,ATPase H+ transporting V0 subunit a1 [Source:HGNC Symbol;Acc:HGNC:865],-0.140437398,-0.41558728,-0.254517582,-0.463634278,0.331909477,0.163821227,0.285735805,0.128380827
ENSG00000033867,E9PFN4,SLC4A7,solute carrier family 4 member 7 [Source:HGNC Symbol;Acc:HGNC:11033],-0.263258007,-0.687092602,-0.521081725,-0.153372762,0.006994752,0.003583386,0.004661342,0.311900983
ENSG00000033867,Q9Y6M7,SLC4A7,solute carrier family 4 member 7 [Source:HGNC Symbol;Acc:HGNC:11033],-0.725488491,0.007196898,0.170589943,0.007115583,0.008359183,0.757953561,0.57662771,0.810641633
ENSG00000033867,H7C3C4,SLC4A7,solute carrier family 4 member 7 [Source:HGNC Symbol;Acc:HGNC:11033],-0.707995184,-0.384074184,-0.197447664,-0.170655431,0.001322518,0.036804291,0.554933774,0.177600525
ENSG00000034152,P46734,MAP2K3,mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843],-1.816136866,-0.332715695,-0.191517513,-0.414993917,0.000657188,0.060180044,0.181636258,0.05342404
